InvoiceDate,Description,Quantity,Revenue,lag_1,lag_2,lag_3,Year,Month,last_transaction,Unique_Customers,Average_Product_Sales,Product_ID
2010-03,PINK HANGING GINGHAM EASTER HEN,10,4.2,7.0,9.0,6.0,2010,3,1,1,4.5,2146
2010-04,PINK HANGING GINGHAM EASTER HEN,4,1.68,10.0,7.0,9.0,2010,4,3,2,4.5,2146
2010-05,PINK HANGING GINGHAM EASTER HEN,3,1.26,4.0,10.0,7.0,2010,5,1,1,4.5,2146
2010-07,PINK HANGING GINGHAM EASTER HEN,1,0.42,3.0,4.0,10.0,2010,7,1,1,4.5,2146
2010-03,PINK HAPPY BIRTHDAY BUNTING,219,1128.75,117.0,182.0,1.0,2010,3,48,42,191.5,2147
2010-04,PINK HAPPY BIRTHDAY BUNTING,269,1367.23,219.0,117.0,182.0,2010,4,45,37,191.5,2147
2010-05,PINK HAPPY BIRTHDAY BUNTING,256,1352.0,269.0,219.0,117.0,2010,5,63,59,191.5,2147
2010-06,PINK HAPPY BIRTHDAY BUNTING,323,1673.95,256.0,269.0,219.0,2010,6,60,53,191.5,2147
2010-07,PINK HAPPY BIRTHDAY BUNTING,245,1292.0500000000002,323.0,256.0,269.0,2010,7,52,45,191.5,2147
2010-08,PINK HAPPY BIRTHDAY BUNTING,140,741.4000000000001,245.0,323.0,256.0,2010,8,29,27,191.5,2147
2010-09,PINK HAPPY BIRTHDAY BUNTING,143,757.7500000000001,140.0,245.0,323.0,2010,9,33,33,191.5,2147
2010-10,PINK HAPPY BIRTHDAY BUNTING,177,943.0500000000001,143.0,140.0,245.0,2010,10,35,35,191.5,2147
2010-11,PINK HAPPY BIRTHDAY BUNTING,114,621.3000000000001,177.0,143.0,140.0,2010,11,29,27,191.5,2147
2010-12,PINK HAPPY BIRTHDAY BUNTING,29,158.05,114.0,177.0,143.0,2010,12,6,6,191.5,2147
2010-09,PINK HAWAIIAN PICNIC HAMPER FOR 2,6,45.0,112.0,5.0,1.0,2010,9,1,1,3.0,2148
2010-10,PINK HAWAIIAN PICNIC HAMPER FOR 2,2,15.0,6.0,112.0,5.0,2010,10,2,2,3.0,2148
2010-11,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,7.5,2.0,6.0,112.0,2010,11,1,1,3.0,2148
2010-06,PINK HAWAIIAN PICNIC HAMPER FOR 4,99,490.05000000000007,165.0,6.0,1.0,2010,6,5,5,99.0,2149
2010-03,PINK HEART CANDY BUTTON CALCULATOR,4,10.2,3.0,145.0,186.0,2010,3,1,1,4.0,2150
2010-03,PINK HEART DOTS HOT WATER BOTTLE,11,39.81,42.0,231.0,201.0,2010,3,8,8,30.444444444444443,2151
2010-04,PINK HEART DOTS HOT WATER BOTTLE,5,18.75,11.0,42.0,231.0,2010,4,2,2,30.444444444444443,2151
2010-05,PINK HEART DOTS HOT WATER BOTTLE,1,3.75,5.0,11.0,42.0,2010,5,1,1,30.444444444444443,2151
2010-06,PINK HEART DOTS HOT WATER BOTTLE,2,7.5,1.0,5.0,11.0,2010,6,2,2,30.444444444444443,2151
2010-07,PINK HEART DOTS HOT WATER BOTTLE,4,15.0,2.0,1.0,5.0,2010,7,1,1,30.444444444444443,2151
2010-09,PINK HEART DOTS HOT WATER BOTTLE,59,221.25,4.0,2.0,1.0,2010,9,18,14,30.444444444444443,2151
2010-10,PINK HEART DOTS HOT WATER BOTTLE,66,247.5,59.0,4.0,2.0,2010,10,26,24,30.444444444444443,2151
2010-11,PINK HEART DOTS HOT WATER BOTTLE,118,438.18,66.0,59.0,4.0,2010,11,35,33,30.444444444444443,2151
2010-12,PINK HEART DOTS HOT WATER BOTTLE,8,30.0,118.0,66.0,59.0,2010,12,4,4,30.444444444444443,2151
2010-07,PINK HEART OF GLASS BRACELET,2,11.9,6.0,5.0,3.0,2010,7,2,2,2.3333333333333335,2152
2010-08,PINK HEART OF GLASS BRACELET,4,23.8,2.0,6.0,5.0,2010,8,1,1,2.3333333333333335,2152
2010-11,PINK HEART OF GLASS BRACELET,1,5.95,4.0,2.0,6.0,2010,11,1,1,2.3333333333333335,2152
2010-11,PINK HEART RED HANDBAG,1,2.95,1.0,25.0,81.0,2010,11,1,1,1.0,2153
2010-03,PINK HEART SHAPE EGG FRYING PAN,237,341.84999999999997,352.0,825.0,491.0,2010,3,22,22,206.3,2154
2010-04,PINK HEART SHAPE EGG FRYING PAN,149,213.45,237.0,352.0,825.0,2010,4,15,14,206.3,2154
2010-05,PINK HEART SHAPE EGG FRYING PAN,211,316.95,149.0,237.0,352.0,2010,5,21,21,206.3,2154
2010-06,PINK HEART SHAPE EGG FRYING PAN,110,159.89999999999998,211.0,149.0,237.0,2010,6,13,13,206.3,2154
2010-07,PINK HEART SHAPE EGG FRYING PAN,228,343.79999999999995,110.0,211.0,149.0,2010,7,17,16,206.3,2154
2010-08,PINK HEART SHAPE EGG FRYING PAN,139,196.95,228.0,110.0,211.0,2010,8,12,12,206.3,2154
2010-09,PINK HEART SHAPE EGG FRYING PAN,204,316.2,139.0,228.0,110.0,2010,9,16,16,206.3,2154
2010-10,PINK HEART SHAPE EGG FRYING PAN,220,341.4,204.0,139.0,228.0,2010,10,24,21,206.3,2154
2010-11,PINK HEART SHAPE EGG FRYING PAN,332,515.4,220.0,204.0,139.0,2010,11,38,36,206.3,2154
2010-12,PINK HEART SHAPE EGG FRYING PAN,233,308.85,332.0,220.0,204.0,2010,12,14,11,206.3,2154
2010-03,PINK HEART SHAPE PHOTO FRAME,32,52.79999999999999,20.0,77.0,15.0,2010,3,6,6,20.6,2155
2010-04,PINK HEART SHAPE PHOTO FRAME,13,21.449999999999996,32.0,20.0,77.0,2010,4,2,2,20.6,2155
2010-05,PINK HEART SHAPE PHOTO FRAME,39,64.35,13.0,32.0,20.0,2010,5,2,2,20.6,2155
2010-06,PINK HEART SHAPE PHOTO FRAME,5,8.25,39.0,13.0,32.0,2010,6,2,2,20.6,2155
2010-07,PINK HEART SHAPE PHOTO FRAME,7,11.549999999999999,5.0,39.0,13.0,2010,7,2,2,20.6,2155
2010-08,PINK HEART SHAPE PHOTO FRAME,10,16.5,7.0,5.0,39.0,2010,8,3,3,20.6,2155
2010-09,PINK HEART SHAPE PHOTO FRAME,38,62.69999999999999,10.0,7.0,5.0,2010,9,5,4,20.6,2155
2010-10,PINK HEART SHAPE PHOTO FRAME,41,67.64999999999999,38.0,10.0,7.0,2010,10,10,9,20.6,2155
2010-11,PINK HEART SHAPE PHOTO FRAME,15,24.75,41.0,38.0,10.0,2010,11,6,6,20.6,2155
2010-12,PINK HEART SHAPE PHOTO FRAME,6,9.899999999999999,15.0,41.0,38.0,2010,12,4,3,20.6,2155
2010-03,PINK HEARTS LIGHT CHAIN ,2,9.3,6.0,11.0,9.0,2010,3,1,1,7.2,2156
2010-06,PINK HEARTS LIGHT CHAIN ,3,13.950000000000001,2.0,6.0,11.0,2010,6,1,1,7.2,2156
2010-08,PINK HEARTS LIGHT CHAIN ,1,4.65,3.0,2.0,6.0,2010,8,1,1,7.2,2156
2010-09,PINK HEARTS LIGHT CHAIN ,27,102.87,1.0,3.0,2.0,2010,9,1,1,7.2,2156
2010-10,PINK HEARTS LIGHT CHAIN ,3,13.950000000000001,27.0,1.0,3.0,2010,10,1,1,7.2,2156
2010-03,PINK HEARTS PAPER GARLAND,28,46.199999999999996,64.0,139.0,45.0,2010,3,6,6,31.4,2157
2010-04,PINK HEARTS PAPER GARLAND,40,66.0,28.0,64.0,139.0,2010,4,7,7,31.4,2157
2010-05,PINK HEARTS PAPER GARLAND,23,37.949999999999996,40.0,28.0,64.0,2010,5,6,5,31.4,2157
2010-06,PINK HEARTS PAPER GARLAND,46,75.89999999999999,23.0,40.0,28.0,2010,6,5,5,31.4,2157
2010-07,PINK HEARTS PAPER GARLAND,64,105.6,46.0,23.0,40.0,2010,7,8,8,31.4,2157
2010-08,PINK HEARTS PAPER GARLAND,21,34.65,64.0,46.0,23.0,2010,8,5,5,31.4,2157
2010-09,PINK HEARTS PAPER GARLAND,5,8.25,21.0,64.0,46.0,2010,9,3,3,31.4,2157
2010-10,PINK HEARTS PAPER GARLAND,15,24.749999999999996,5.0,21.0,64.0,2010,10,3,3,31.4,2157
2010-11,PINK HEARTS PAPER GARLAND,43,63.14999999999999,15.0,5.0,21.0,2010,11,6,5,31.4,2157
2010-12,PINK HEARTS PAPER GARLAND,29,42.449999999999996,43.0,15.0,5.0,2010,12,3,3,31.4,2157
2010-03,PINK HORSE SOCK PUPPET,27,77.25,50.0,8.0,25.0,2010,3,10,9,19.6,2158
2010-04,PINK HORSE SOCK PUPPET,14,41.300000000000004,27.0,50.0,8.0,2010,4,4,4,19.6,2158
2010-05,PINK HORSE SOCK PUPPET,10,29.500000000000004,14.0,27.0,50.0,2010,5,4,3,19.6,2158
2010-06,PINK HORSE SOCK PUPPET,19,56.050000000000004,10.0,14.0,27.0,2010,6,8,8,19.6,2158
2010-07,PINK HORSE SOCK PUPPET,9,26.550000000000004,19.0,10.0,14.0,2010,7,4,4,19.6,2158
2010-08,PINK HORSE SOCK PUPPET,20,59.00000000000001,9.0,19.0,10.0,2010,8,6,6,19.6,2158
2010-09,PINK HORSE SOCK PUPPET,9,26.55,20.0,9.0,19.0,2010,9,5,5,19.6,2158
2010-10,PINK HORSE SOCK PUPPET,25,73.75,9.0,20.0,9.0,2010,10,10,9,19.6,2158
2010-11,PINK HORSE SOCK PUPPET,48,141.60000000000002,25.0,9.0,20.0,2010,11,13,13,19.6,2158
2010-12,PINK HORSE SOCK PUPPET,15,44.25000000000001,48.0,25.0,9.0,2010,12,5,5,19.6,2158
2010-05,PINK HYDRANGEA ART FLOWER,6,12.600000000000001,12.0,12.0,4.0,2010,5,1,1,21.0,2159
2010-06,PINK HYDRANGEA ART FLOWER,12,25.200000000000003,6.0,12.0,12.0,2010,6,1,1,21.0,2159
2010-07,PINK HYDRANGEA ART FLOWER,54,63.17999999999999,12.0,6.0,12.0,2010,7,2,2,21.0,2159
2010-10,PINK HYDRANGEA ART FLOWER,12,25.200000000000003,54.0,12.0,6.0,2010,10,1,1,21.0,2159
2010-03,PINK JEWELLED MIRROR TRINKET TRAY,5,37.5,2.0,1.0,3.0,2010,3,2,2,2.6,2160
2010-04,PINK JEWELLED MIRROR TRINKET TRAY,2,15.0,5.0,2.0,1.0,2010,4,1,1,2.6,2160
2010-06,PINK JEWELLED MIRROR TRINKET TRAY,1,7.5,2.0,5.0,2.0,2010,6,1,1,2.6,2160
2010-10,PINK JEWELLED MIRROR TRINKET TRAY,4,30.0,1.0,2.0,5.0,2010,10,1,1,2.6,2160
2010-12,PINK JEWELLED MIRROR TRINKET TRAY,1,7.5,4.0,1.0,2.0,2010,12,1,1,2.6,2160
2010-04,PINK JEWELLED PHOTO FRAME,9,67.5,5.0,7.0,17.0,2010,4,3,3,2.7142857142857144,2161
2010-05,PINK JEWELLED PHOTO FRAME,2,15.0,9.0,5.0,7.0,2010,5,1,1,2.7142857142857144,2161
2010-06,PINK JEWELLED PHOTO FRAME,1,7.5,2.0,9.0,5.0,2010,6,1,1,2.7142857142857144,2161
2010-08,PINK JEWELLED PHOTO FRAME,1,7.5,1.0,2.0,9.0,2010,8,1,1,2.7142857142857144,2161
2010-09,PINK JEWELLED PHOTO FRAME,3,22.5,1.0,1.0,2.0,2010,9,3,3,2.7142857142857144,2161
2010-10,PINK JEWELLED PHOTO FRAME,1,7.5,3.0,1.0,1.0,2010,10,1,1,2.7142857142857144,2161
2010-11,PINK JEWELLED PHOTO FRAME,2,15.0,1.0,3.0,1.0,2010,11,2,1,2.7142857142857144,2161
2010-03,PINK JEWELLED PHOTO FRAME ,3,14.850000000000001,5.0,7.0,17.0,2010,3,2,2,4.888888888888889,2162
2010-04,PINK JEWELLED PHOTO FRAME ,2,9.9,3.0,5.0,7.0,2010,4,1,1,4.888888888888889,2162
2010-05,PINK JEWELLED PHOTO FRAME ,8,39.6,2.0,3.0,5.0,2010,5,4,3,4.888888888888889,2162
2010-06,PINK JEWELLED PHOTO FRAME ,14,69.30000000000001,8.0,2.0,3.0,2010,6,2,2,4.888888888888889,2162
2010-07,PINK JEWELLED PHOTO FRAME ,1,4.95,14.0,8.0,2.0,2010,7,1,1,4.888888888888889,2162
2010-08,PINK JEWELLED PHOTO FRAME ,2,9.9,1.0,14.0,8.0,2010,8,2,2,4.888888888888889,2162
2010-09,PINK JEWELLED PHOTO FRAME ,1,4.95,2.0,1.0,14.0,2010,9,1,1,4.888888888888889,2162
2010-10,PINK JEWELLED PHOTO FRAME ,5,24.75,1.0,2.0,1.0,2010,10,2,2,4.888888888888889,2162
2010-11,PINK JEWELLED PHOTO FRAME ,8,39.6,5.0,1.0,2.0,2010,11,4,3,4.888888888888889,2162
2010-03,PINK JUICY FRUIT PHOTO FRAME,77,184.2,27.0,10.0,22.0,2010,3,11,11,33.875,2163
2010-04,PINK JUICY FRUIT PHOTO FRAME,34,86.69999999999999,77.0,27.0,10.0,2010,4,8,8,33.875,2163
2010-05,PINK JUICY FRUIT PHOTO FRAME,17,43.349999999999994,34.0,77.0,27.0,2010,5,5,5,33.875,2163
2010-06,PINK JUICY FRUIT PHOTO FRAME,65,165.75,17.0,34.0,77.0,2010,6,15,12,33.875,2163
2010-07,PINK JUICY FRUIT PHOTO FRAME,48,122.39999999999999,65.0,17.0,34.0,2010,7,8,8,33.875,2163
2010-08,PINK JUICY FRUIT PHOTO FRAME,28,67.35,48.0,65.0,17.0,2010,8,6,6,33.875,2163
2010-09,PINK JUICY FRUIT PHOTO FRAME,1,2.1,28.0,48.0,65.0,2010,9,1,1,33.875,2163
2010-10,PINK JUICY FRUIT PHOTO FRAME,1,2.55,1.0,28.0,48.0,2010,10,1,1,33.875,2163
2010-03,PINK JUMPER LARRY THE LAMB,39,79.44,124.0,58.0,111.0,2010,3,12,12,65.33333333333333,2164
2010-04,PINK JUMPER LARRY THE LAMB,100,210.0,39.0,124.0,58.0,2010,4,15,14,65.33333333333333,2164
2010-05,PINK JUMPER LARRY THE LAMB,88,182.34,100.0,39.0,124.0,2010,5,20,19,65.33333333333333,2164
2010-06,PINK JUMPER LARRY THE LAMB,145,268.83,88.0,100.0,39.0,2010,6,18,17,65.33333333333333,2164
2010-07,PINK JUMPER LARRY THE LAMB,19,39.900000000000006,145.0,88.0,100.0,2010,7,6,6,65.33333333333333,2164
2010-08,PINK JUMPER LARRY THE LAMB,1,2.1,19.0,145.0,88.0,2010,8,1,1,65.33333333333333,2164
2010-03,PINK KNITTED COW STUFFED TOY,18,65.34,7.0,7.0,16.0,2010,3,10,9,5.6,2165
2010-04,PINK KNITTED COW STUFFED TOY,3,11.25,18.0,7.0,7.0,2010,4,3,3,5.6,2165
2010-05,PINK KNITTED COW STUFFED TOY,3,11.25,3.0,18.0,7.0,2010,5,3,3,5.6,2165
2010-06,PINK KNITTED COW STUFFED TOY,1,3.75,3.0,3.0,18.0,2010,6,1,1,5.6,2165
2010-07,PINK KNITTED COW STUFFED TOY,3,11.25,1.0,3.0,3.0,2010,7,2,2,5.6,2165
2010-05,PINK KNITTED EGG COSY,2,3.9,7.0,2.0,3.0,2010,5,1,1,5.833333333333333,2166
2010-07,PINK KNITTED EGG COSY,2,3.9,2.0,7.0,2.0,2010,7,1,1,5.833333333333333,2166
2010-09,PINK KNITTED EGG COSY,16,31.2,2.0,2.0,7.0,2010,9,4,4,5.833333333333333,2166
2010-10,PINK KNITTED EGG COSY,3,5.85,16.0,2.0,2.0,2010,10,2,1,5.833333333333333,2166
2010-11,PINK KNITTED EGG COSY,6,11.7,3.0,16.0,2.0,2010,11,1,1,5.833333333333333,2166
2010-12,PINK KNITTED EGG COSY,6,11.7,6.0,3.0,16.0,2010,12,3,2,5.833333333333333,2166
2010-03,PINK KNITTED KIDS RUCKSACK,3,20.25,17.0,2.0,2.0,2010,3,3,3,3.0,2167
2010-04,PINK LARGE JEWELED PHOTOFRAME,4,10.2,7.0,4.0,4.0,2010,4,2,2,2.6666666666666665,2168
2010-05,PINK LARGE JEWELED PHOTOFRAME,3,7.6499999999999995,4.0,7.0,4.0,2010,5,2,1,2.6666666666666665,2168
2010-06,PINK LARGE JEWELED PHOTOFRAME,1,2.55,3.0,4.0,7.0,2010,6,1,1,2.6666666666666665,2168
2010-08,PINK LEAVES AND BEADS PHONE CHARM,2,2.5,1.0,12.0,1.0,2010,8,1,1,1.5,2169
2010-11,PINK LEAVES AND BEADS PHONE CHARM,1,1.25,2.0,1.0,12.0,2010,11,1,1,1.5,2169
2010-05,PINK LOVE BIRD CANDLE,13,16.25,13.0,14.0,12.0,2010,5,2,2,17.166666666666668,2170
2010-06,PINK LOVE BIRD CANDLE,24,30.0,13.0,13.0,14.0,2010,6,2,2,17.166666666666668,2170
2010-07,PINK LOVE BIRD CANDLE,15,18.75,24.0,13.0,13.0,2010,7,3,2,17.166666666666668,2170
2010-09,PINK LOVE BIRD CANDLE,23,28.75,15.0,24.0,13.0,2010,9,6,5,17.166666666666668,2170
2010-10,PINK LOVE BIRD CANDLE,24,30.0,23.0,15.0,24.0,2010,10,2,2,17.166666666666668,2170
2010-11,PINK LOVE BIRD CANDLE,4,5.0,24.0,23.0,15.0,2010,11,3,3,17.166666666666668,2170
2010-03,PINK LOVE HEART SHAPE CUP,135,114.74999999999999,147.0,204.0,53.0,2010,3,13,13,82.9,2171
2010-04,PINK LOVE HEART SHAPE CUP,93,79.05,135.0,147.0,204.0,2010,4,9,9,82.9,2171
2010-05,PINK LOVE HEART SHAPE CUP,39,29.639999999999997,93.0,135.0,147.0,2010,5,2,2,82.9,2171
2010-06,PINK LOVE HEART SHAPE CUP,48,40.8,39.0,93.0,135.0,2010,6,3,3,82.9,2171
2010-07,PINK LOVE HEART SHAPE CUP,63,53.55,48.0,39.0,93.0,2010,7,6,4,82.9,2171
2010-08,PINK LOVE HEART SHAPE CUP,70,59.5,63.0,48.0,39.0,2010,8,6,6,82.9,2171
2010-09,PINK LOVE HEART SHAPE CUP,91,77.35,70.0,63.0,48.0,2010,9,7,6,82.9,2171
2010-10,PINK LOVE HEART SHAPE CUP,193,160.54,91.0,70.0,63.0,2010,10,12,11,82.9,2171
2010-11,PINK LOVE HEART SHAPE CUP,63,53.55,193.0,91.0,70.0,2010,11,12,11,82.9,2171
2010-12,PINK LOVE HEART SHAPE CUP,34,28.9,63.0,193.0,91.0,2010,12,3,3,82.9,2171
2010-03,PINK MARSHMALLOW SCARF KNITTING KIT,34,95.5,8.0,26.0,82.0,2010,3,7,7,34.44444444444444,2172
2010-04,PINK MARSHMALLOW SCARF KNITTING KIT,3,8.850000000000001,34.0,8.0,26.0,2010,4,2,2,34.44444444444444,2172
2010-06,PINK MARSHMALLOW SCARF KNITTING KIT,4,11.8,3.0,34.0,8.0,2010,6,4,4,34.44444444444444,2172
2010-07,PINK MARSHMALLOW SCARF KNITTING KIT,8,23.6,4.0,3.0,34.0,2010,7,5,5,34.44444444444444,2172
2010-08,PINK MARSHMALLOW SCARF KNITTING KIT,32,84.8,8.0,4.0,3.0,2010,8,5,5,34.44444444444444,2172
2010-09,PINK MARSHMALLOW SCARF KNITTING KIT,64,176.8,32.0,8.0,4.0,2010,9,9,9,34.44444444444444,2172
2010-10,PINK MARSHMALLOW SCARF KNITTING KIT,111,305.85,64.0,32.0,8.0,2010,10,17,16,34.44444444444444,2172
2010-11,PINK MARSHMALLOW SCARF KNITTING KIT,27,68.85,111.0,64.0,32.0,2010,11,1,1,34.44444444444444,2172
2010-12,PINK MARSHMALLOW SCARF KNITTING KIT,27,68.85,27.0,111.0,64.0,2010,12,1,1,34.44444444444444,2172
2010-03,PINK METAL CHICKEN HEART ,193,284.69,73.0,44.0,3.0,2010,3,17,15,36.333333333333336,2173
2010-04,PINK METAL CHICKEN HEART ,24,35.76,193.0,73.0,44.0,2010,4,2,2,36.333333333333336,2173
2010-05,PINK METAL CHICKEN HEART ,6,8.94,24.0,193.0,73.0,2010,5,1,1,36.333333333333336,2173
2010-06,PINK METAL CHICKEN HEART ,12,17.88,6.0,24.0,193.0,2010,6,1,1,36.333333333333336,2173
2010-07,PINK METAL CHICKEN HEART ,18,26.82,12.0,6.0,24.0,2010,7,5,5,36.333333333333336,2173
2010-08,PINK METAL CHICKEN HEART ,27,40.23,18.0,12.0,6.0,2010,8,1,1,36.333333333333336,2173
2010-09,PINK METAL CHICKEN HEART ,2,2.98,27.0,18.0,12.0,2010,9,1,1,36.333333333333336,2173
2010-10,PINK METAL CHICKEN HEART ,28,41.72,2.0,27.0,18.0,2010,10,3,3,36.333333333333336,2173
2010-11,PINK METAL CHICKEN HEART ,17,25.33,28.0,2.0,27.0,2010,11,4,4,36.333333333333336,2173
2010-04,PINK METAL SWINGING BUNNY,4,3.4,277.0,137.0,176.0,2010,4,1,1,4.0,2174
2010-04,PINK MILKSHAKE GLASS,4,8.4,49.0,27.0,8.0,2010,4,1,1,3.0,2175
2010-06,PINK MILKSHAKE GLASS,2,4.2,4.0,49.0,27.0,2010,6,1,1,3.0,2175
2010-06,PINK MINI STATIONERY SET W CASE,1,1.25,4.0,1.0,2.0,2010,6,1,1,2.0,2176
2010-07,PINK MINI STATIONERY SET W CASE,3,3.75,1.0,4.0,1.0,2010,7,1,1,2.0,2176
2010-03,PINK MINI TAPE MEASURE ,1,0.85,11.0,57.0,101.0,2010,3,1,1,1.0,2177
2010-03,PINK MURANO TWIST BRACELET,14,59.5,8.0,12.0,3.0,2010,3,4,4,9.0,2178
2010-06,PINK MURANO TWIST BRACELET,12,51.0,14.0,8.0,12.0,2010,6,4,4,9.0,2178
2010-07,PINK MURANO TWIST BRACELET,14,59.5,12.0,14.0,8.0,2010,7,2,2,9.0,2178
2010-08,PINK MURANO TWIST BRACELET,4,17.0,14.0,12.0,14.0,2010,8,1,1,9.0,2178
2010-11,PINK MURANO TWIST BRACELET,1,4.25,4.0,14.0,12.0,2010,11,1,1,9.0,2178
2010-06,PINK MURANO TWIST NECKLACE,2,15.0,5.0,4.0,1.0,2010,6,1,1,3.3333333333333335,2179
2010-07,PINK MURANO TWIST NECKLACE,1,7.5,2.0,5.0,4.0,2010,7,1,1,3.3333333333333335,2179
2010-11,PINK MURANO TWIST NECKLACE,7,52.5,1.0,2.0,5.0,2010,11,5,5,3.3333333333333335,2179
2010-07,PINK NEW BAROQUE FLOCK CANDLESTICK,3,13.950000000000001,3.0,1.0,3.0,2010,7,1,1,3.0,2180
2010-09,PINK NEW BAROQUE FLOCK CANDLESTICK,4,18.6,3.0,3.0,1.0,2010,9,2,2,3.0,2180
2010-11,PINK NEW BAROQUE FLOCK CANDLESTICK,2,9.3,4.0,3.0,3.0,2010,11,1,1,3.0,2180
2010-03,PINK NEW BAROQUECANDLESTICK CANDLE,9,26.550000000000004,24.0,27.0,29.0,2010,3,2,2,30.75,2181
2010-05,PINK NEW BAROQUECANDLESTICK CANDLE,26,26.299999999999997,9.0,24.0,27.0,2010,5,2,2,30.75,2181
2010-06,PINK NEW BAROQUECANDLESTICK CANDLE,31,41.05,26.0,9.0,24.0,2010,6,3,3,30.75,2181
2010-07,PINK NEW BAROQUECANDLESTICK CANDLE,2,5.9,31.0,26.0,9.0,2010,7,1,1,30.75,2181
2010-09,PINK NEW BAROQUECANDLESTICK CANDLE,31,41.05,2.0,31.0,26.0,2010,9,3,3,30.75,2181
2010-10,PINK NEW BAROQUECANDLESTICK CANDLE,85,99.55,31.0,2.0,31.0,2010,10,6,6,30.75,2181
2010-11,PINK NEW BAROQUECANDLESTICK CANDLE,48,84.9,85.0,31.0,2.0,2010,11,6,6,30.75,2181
2010-12,PINK NEW BAROQUECANDLESTICK CANDLE,14,41.300000000000004,48.0,85.0,31.0,2010,12,5,5,30.75,2181
2010-03,PINK OVAL JEWELLED MIRROR,14,83.3,8.0,2.0,11.0,2010,3,8,7,8.0,2182
2010-04,PINK OVAL JEWELLED MIRROR,1,5.95,14.0,8.0,2.0,2010,4,1,1,8.0,2182
2010-05,PINK OVAL JEWELLED MIRROR,3,17.85,1.0,14.0,8.0,2010,5,1,1,8.0,2182
2010-06,PINK OVAL JEWELLED MIRROR,3,17.85,3.0,1.0,14.0,2010,6,2,2,8.0,2182
2010-07,PINK OVAL JEWELLED MIRROR,31,153.25,3.0,3.0,1.0,2010,7,3,3,8.0,2182
2010-09,PINK OVAL JEWELLED MIRROR,7,41.650000000000006,31.0,3.0,3.0,2010,9,3,3,8.0,2182
2010-10,PINK OVAL JEWELLED MIRROR,9,53.550000000000004,7.0,31.0,3.0,2010,10,2,2,8.0,2182
2010-11,PINK OVAL JEWELLED MIRROR,2,11.9,9.0,7.0,31.0,2010,11,2,2,8.0,2182
2010-12,PINK OVAL JEWELLED MIRROR,2,11.9,2.0,9.0,7.0,2010,12,2,2,8.0,2182
2010-08,PINK OVAL SHAPE TRINKET BOX,1,7.5,1.0,1.0,2.0,2010,8,1,1,1.0,2183
2010-03,PINK OWL SOFT TOY,61,153.76000000000002,58.0,34.0,40.0,2010,3,10,10,58.4,2184
2010-04,PINK OWL SOFT TOY,73,189.16000000000003,61.0,58.0,34.0,2010,4,7,7,58.4,2184
2010-05,PINK OWL SOFT TOY,24,70.80000000000001,73.0,61.0,58.0,2010,5,8,7,58.4,2184
2010-06,PINK OWL SOFT TOY,32,94.4,24.0,73.0,61.0,2010,6,11,10,58.4,2184
2010-07,PINK OWL SOFT TOY,15,44.25000000000001,32.0,24.0,73.0,2010,7,4,4,58.4,2184
2010-08,PINK OWL SOFT TOY,39,115.05000000000001,15.0,32.0,24.0,2010,8,13,12,58.4,2184
2010-09,PINK OWL SOFT TOY,102,300.90000000000003,39.0,15.0,32.0,2010,9,20,19,58.4,2184
2010-10,PINK OWL SOFT TOY,128,366.8,102.0,39.0,15.0,2010,10,27,24,58.4,2184
2010-11,PINK OWL SOFT TOY,95,280.25000000000006,128.0,102.0,39.0,2010,11,24,24,58.4,2184
2010-12,PINK OWL SOFT TOY,15,44.25,95.0,128.0,102.0,2010,12,6,6,58.4,2184
2010-03,PINK PADDED MOBILE,65,271.75,37.0,21.0,26.0,2010,3,21,18,54.2,2185
2010-04,PINK PADDED MOBILE,35,147.25,65.0,37.0,21.0,2010,4,14,13,54.2,2185
2010-05,PINK PADDED MOBILE,60,253.5,35.0,65.0,37.0,2010,5,26,24,54.2,2185
2010-06,PINK PADDED MOBILE,81,330.75,60.0,35.0,65.0,2010,6,19,19,54.2,2185
2010-07,PINK PADDED MOBILE,45,191.25,81.0,60.0,35.0,2010,7,18,16,54.2,2185
2010-08,PINK PADDED MOBILE,94,386.0,45.0,81.0,60.0,2010,8,20,18,54.2,2185
2010-09,PINK PADDED MOBILE,59,250.75,94.0,45.0,81.0,2010,9,18,18,54.2,2185
2010-10,PINK PADDED MOBILE,49,208.25,59.0,94.0,45.0,2010,10,19,18,54.2,2185
2010-11,PINK PADDED MOBILE,41,174.25,49.0,59.0,94.0,2010,11,12,12,54.2,2185
2010-12,PINK PADDED MOBILE,13,55.25,41.0,49.0,59.0,2010,12,2,2,54.2,2185
2010-09,PINK PAINTED KASHMIRI CHAIR,4,30.0,1.0,2.0,1.0,2010,9,1,1,4.5,2186
2010-10,PINK PAINTED KASHMIRI CHAIR,2,15.0,4.0,1.0,2.0,2010,10,2,2,4.5,2186
2010-11,PINK PAINTED KASHMIRI CHAIR,8,60.0,2.0,4.0,1.0,2010,11,1,1,4.5,2186
2010-12,PINK PAINTED KASHMIRI CHAIR,4,30.0,8.0,2.0,4.0,2010,12,1,1,4.5,2186
2010-04,PINK PAISLEY CUSHION COVER ,7,41.65,40.0,19.0,5.0,2010,4,3,3,7.444444444444445,2187
2010-05,PINK PAISLEY CUSHION COVER ,4,23.8,7.0,40.0,19.0,2010,5,2,2,7.444444444444445,2187
